:START_ID,:END_ID,relation,:TYPE
ETCM_XHCF_2676,175,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,19701,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,19678,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,5873,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,17900,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,11628,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,9675,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,2799,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,6400,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,17713,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,5915,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,7525,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,4904,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,17516,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,2880,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,9272,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,19823,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,15046,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,7657,chemical_protein_link,chemical_protein_link
